0,0.3075967574,0.2611730061,0.2866368562,0.2551067167,0,0,0.7952000022,20,0,0,0.5865499973,20,0,0,0.843647061,20,0.15,0,0.7598421044,40,0.05,0,0.7897567566,40,0.075,0,0.7781578902,20,0.05,0,0.7526756761,40,0.075,0,-0.0654891707,-0.0071664283,-0.2129059204,-0.0250017685,-0.1189538444,0.5959999561,0.6549998522,0.6884999275,0.804500103,1.5290000439,0.4400000572,0.5095000267,0.559499979,0.6649999619,0.7769999504,0.3999998569,0.57099998,0.6919999123,0.7979999781,1.5699999332,0.4499998093,0.5845000744,0.6545000076,0.7759999037,1.888999939,0.5099999905,0.5904998779,0.685000062,0.8600000143,1.5910000801,0.4329998493,0.5255000591,0.6174999475,0.8805000782,1.4460000992,0.4390001297,0.5690000057,0.6449998617,0.7789999247,1.736000061
1,0.4168746344,0.4368413123,0.4014675914,0.3495939892,0,0,0.7518235251,20,0.15,0,0.5845999956,20,0,0,1.3777999878,20,0.5,0,0.9341111056,40,0.325,0,0.7173947319,40,0.05,0,1.2512500143,20,0.6,0,0.9421724093,40,0.275,0,-0.1265499735,0.0080613037,-0.3035684186,0.0200795876,-0.1417444155,0.4199998379,0.574000001,0.6374999285,0.6879999638,1.3010001183,0.3459999561,0.5195000172,0.5774999857,0.6519999504,0.9219999313,0.5889999866,0.7590000629,1.0659999847,1.5314999819,3.0589997768,0.3489999771,0.5750000477,0.6994999647,1.1624999046,3.1340000629,0.3600001335,0.5310000181,0.6500000954,0.7649999857,1.5690000057,0.3800001144,0.7789999247,1.1555000544,1.3414999247,1.638999939,0.3110001087,0.5509998798,0.6830000877,0.9989999533,1.7690000534
0,0.3820816656,0.2956296471,0.249809646,0.1538647197,0,0.0125,0.6381500006,20,0,0,0.6438888751,20,0.1,0,0.8304666678,20,0.25,0.05,0.6804062453,40,0.2,0,0.6163611057,40,0.1,0,1.1362857321,20,0.3,0,0.6382162195,40,0.075,0,0.3058190643,-0.0421900258,0.8004023534,-0.1688886979,0.3157568278,0.4799997807,0.5520000458,0.6160000563,0.6965001822,0.8480000496,0.4319999218,0.5034998655,0.5754998922,0.6399998665,0.864000082,0.2070000172,0.5275001526,0.6079998016,0.7674999237,0.9270000458,0.3350000381,0.4319999218,0.5839999914,0.6159999371,0.7189998627,0.3040001392,0.4079999924,0.5199998617,0.6155000925,1.3910000324,0.5120000839,0.6714999676,0.8880000114,1.2085000277,1.7120001316,0.3200001717,0.4320001602,0.5760000944,0.6560000181,1.118999958
4,0.2846757885,0.1764273711,0.2780384406,0.1793549156,0,0,0.568599999,20,0,0,0.5040000022,20,0.05,0,0.6545882382,20,0.15,0,0.6979411717,40,0.15,0,0.6392105288,40,0.05,0,0.7928124768,20,0.2,0,0.7890606025,40,0.175,0,0.1382242385,0.0911194308,0.4855496819,0.3277224206,0.4066360512,0.3680000305,0.5119999647,0.5755000114,0.6234999895,0.8320000172,0.3199999332,0.3754999638,0.4635000229,0.5199999809,0.7999999523,0.3359999657,0.4794999361,0.5759999752,0.61650002,0.736000061,0.3359999657,0.5195000172,0.576499939,0.6314998865,0.9279999733,0.3999998569,0.4965000153,0.5519998074,0.6634999514,1.0719997883,0.3519999981,0.6000000238,0.6554999352,0.8479999304,1.5670001507,0.3199999332,0.5119998455,0.6325000525,0.7680000067,1.1989998817
0,0.2332272556,0.1970496548,0.212644534,0.1714222081,0,0,0.7512631702,20,0.05,0.05,0.5985263057,20,0.05,0,0.7457894812,20,0.05,0,0.6530000007,40,0.05,0,0.6626111179,40,0.1,0,0.7844210459,20,0.05,0,0.6697368469,40,0.05,0,0.0386315647,0.0167368462,0.1656391514,0.0787080952,0.1221736233,0.2630000114,0.611000061,0.6859999895,0.7764999866,1.2110002041,0.4079999924,0.5160000324,0.5674999952,0.6169999838,0.6840000153,0.4360001087,0.5520000458,0.673500061,0.7814999819,1.1789999008,0.3959999084,0.5399999619,0.6050000191,0.6639999151,1.0239999294,0.4179999828,0.4839999676,0.5400000811,0.6150001287,1.2869999409,0.4650001526,0.6010000706,0.7174999714,0.9249999523,1.1080000401,0.4029998779,0.4580000639,0.5785000324,0.7470000982,1.3320000172
4,0.2910077201,0.2211300602,0.249226466,0.1659846986,0,0.0125,0.5341578945,20,0.05,0,0.5413684253,20,0.05,0,0.7098125023,20,0.2,0.05,0.7490882329,40,0.15,0,0.5761794851,40,0.025,0,0.8016111231,20,0.1,0,0.6505405398,40,0.075,0,0.0917986208,-0.0985476932,0.3154508093,-0.3954142382,-0.0399817144,0.3839998245,0.4325000048,0.4809999466,0.5310000181,0.7760000229,0.388999939,0.4659999609,0.500500083,0.5464999676,0.6059999466,0.2710001469,0.5,0.5575000048,0.641499877,0.993999958,0.4019999504,0.5204999447,0.5915000439,0.6855000257,1.0710000992,0.4190001488,0.4659999609,0.5520000458,0.6025000811,0.9910001755,0.4530000687,0.5455001593,0.6780000925,0.7839999199,1.4670000076,0.3870000839,0.4689999819,0.5724999905,0.7269999981,0.9210000038
0,0.3418895043,0.2856440383,0.4833941814,0.4693085171,0,0,0.9849444405,20,0.1,0,1.0051250112,20,0.2,0,0.9482941083,20,0.15,0,1.0669999969,40,0.2,0,0.9142105301,40,0.05,0,1.0899411948,20,0.15,0,1.1219999961,40,0.175,0,0.1416470864,0.0549999992,0.4143066243,0.1137787778,0.2640427011,0.6559998989,0.82099998,0.939999938,1.0155000687,1.2799999714,0.5920000076,0.7200000286,0.8370000124,0.9400000572,1.3440001011,0.638999939,0.7005000114,0.7754999399,0.8799999952,1.6239998341,0.5520000458,0.7279999256,0.8400000334,1.0204999447,1.861000061,0.6080000401,0.7635000944,0.871999979,0.9880000353,1.4639999867,0.5279998779,0.7835000753,0.9000000954,1.1480000019,1.8639998436,0.5360000134,0.6644999981,0.8510000706,1.1360001564,3.2649998665
2,0.6152164997,0.6152164997,0.6128554244,0.6130133298,0,0,1.3190999985,20,0,0,1.2897500038,20,0,0,1.4338999987,20,0,0,1.4277500033,40,0,0,0.9729473689,40,0.05,0,1.7722000003,20,0,0,1.5366388867,40,0.1,0,0.3383000016,0.1088888833,0.5498877254,0.1776746668,0.3637811961,0.6400001049,0.9280000925,1.1339999437,1.8360000849,2.5199999809,0.5850000381,0.8159999847,1.050999999,1.8559999466,2.6579999924,0.5529999733,0.9345000982,1.4880000353,1.8999999762,2.4719998837,0.7760000229,0.9440000057,1.2719999552,1.824000001,2.5199999809,0.5350000858,0.7380000353,0.8400000334,1.0059999228,2.3439998627,0.9280002117,1.2839999199,1.8680000305,2.0319999456,3.128000021,0.5909998417,0.9119999409,1.2719999552,1.99150002,3.1599998474
0,0.5130861083,0.5020942266,0.4149022372,0.4089318966,0,0,1.3782500029,20,0,0,0.9787999988,20,0,0,1.4551578858,20,0.05,0,1.0575749993,40,0,0,1.9212702684,40,0.075,0,1.7302222162,20,0.1,0,1.3692564099,40,0.025,0,0.2750643304,0.3116814105,0.5360977932,0.7512165099,0.6436571515,0.7920000553,0.9184999466,1.1490000486,1.7365000248,3.2139999867,0.7279999256,0.7919999361,0.8880000114,0.9680000544,1.9909999371,0.8240001202,0.9940000772,1.1559998989,1.9955000877,2.3519999981,0.7109999657,0.8960000277,0.9960000515,1.1875,1.7599999905,0.8650000095,1.1119999886,1.2640000582,2.2749999762,9.128000021,1.128000021,1.4040000439,1.575999856,1.8759999275,3.0799999237,0.7599999905,1.0134999752,1.1840000153,1.560000062,2.5280001164
0,0.2666190903,0.2151945487,0.2963239374,0.2374453674,0,0,0.8646499991,20,0,0,0.8364444351,20,0.1,0,0.7546499968,20,0,0,0.7667948701,40,0.025,0,0.7456923072,40,0.025,0,0.902176466,20,0.15,0,0.898687492,40,0.2,0,0.1475264692,0.1318926219,0.5533229787,0.4450960765,0.4992095276,0.6809999943,0.7400000095,0.8435000181,0.9794999361,1.1040000916,0.625,0.6920001507,0.7679998875,0.8565001488,1.263999939,0.4889998436,0.6475000381,0.738499999,0.7925000191,1.1689999104,0.4970002174,0.6115000248,0.7035000324,0.8044999838,1.518999815,0.518999815,0.5759999752,0.6599999666,0.7685000896,1.888999939,0.5280001163,0.5960000753,0.7829998732,0.932000041,1.4720001221,0.4010000229,0.6200000048,0.739000082,0.8639999628,2.0469999313
0,0.6936633049,0.6830670502,0.5360005271,0.5233976826,0,0,0.7618999958,20,0,0,0.7032000065,20,0,0,0.9276315825,20,0.05,0,0.7074000001,40,0,0,0.78835135,40,0.075,0,1.6077058753,20,0.15,0,1.1492702714,40,0.075,0,0.6800742928,0.4418702713,0.9804097867,0.8243840237,0.9023969052,0.5130000114,0.6160000563,0.6599999666,0.8435000181,1.4409999847,0.4719998837,0.5880000591,0.6480000019,0.7400000095,1.3519999981,0.5199999809,0.6000000238,0.8079999685,0.932000041,2.1510000229,0.4010000229,0.5759999752,0.6399998665,0.7480000257,1.4400000572,0.4479999542,0.5359998941,0.6040000916,0.7400000095,2.1840000153,0.5040001869,0.939999938,1.3760000467,2.1159998179,3.0889999867,0.4709999561,0.675999999,0.9804999828,1.2429999113,3.9279999733
2,0.9501999442,0.9612516504,0.7742047525,0.7720107893,0,0,0.7083500028,20,0,0,0.6178421005,20,0.05,0,1.9286499977,20,0,0,1.9873846179,40,0.025,0,0.9420277717,40,0.1,0,1.4135789404,20,0.05,0,0.7561282001,40,0.025,0,-0.5150710573,-1.2312564177,-0.5420659729,-1.5903498573,-1.0662079151,0.4149999619,0.564499855,0.6599999666,0.816000104,1.4300000668,0.3519999981,0.4839999676,0.560000062,0.5999999046,1.1119999886,0.6080000401,1.4600000382,1.7399998903,2.5039999485,3.6999998093,1.263999939,1.5325000286,1.8645000458,2.0720000267,4.120000124,0.4470000267,0.5479999781,0.6560000181,0.80400002,2.6480000019,0.5280001163,0.6919999123,0.9440000057,1.635999918,4.2160000801,0.4879999161,0.5920000076,0.6315000057,0.7595000267,1.8880000114
0,0.458067674,0.4401826756,0.3941770238,0.3522538707,0,0,0.9708000064,20,0,0,0.9036842055,20,0.05,0,1.148210529,20,0.05,0,0.7907837801,40,0.075,0,0.8615999997,40,0,0,1.2904117405,20,0.15,0,1.125617646,40,0.15,0,0.1422012114,0.334833866,0.3104371243,0.8494504899,0.5799438071,0.7330000401,0.8659999371,0.9589999914,1.0694999695,1.274999857,0.6089999676,0.7105000019,0.8345000744,0.9279999733,1.3480000496,0.6579999924,0.8459999561,0.9285000563,1.2939999104,1.8159999847,0.4300000668,0.6104999781,0.698499918,0.7620000839,1.4500000477,0.5820000172,0.7330000401,0.7964999676,0.9759999514,1.4170000553,0.5290000439,0.8014999628,1.1829999685,1.6599999666,2.353000164,0.388999939,0.6234999895,0.8845000267,1.2314999104,2.3220000267
4,0.7753638902,0.7842108359,0.5451132935,0.5568446401,0,0,0.9334117542,20,0.15,0,0.6972499967,20,0,0,1.328210533,20,0.05,0,0.8320302845,40,0.175,0,0.7790769237,40,0.025,0,1.202736833,20,0.05,0,1.1595641029,40,0.025,0,-0.1254737001,0.3275338184,-0.1618255656,0.6008545788,0.2195145066,0.4059998989,0.5520000458,0.6974999905,0.7705000639,3.2400000095,0.4259998798,0.6124999523,0.6909999847,0.750500083,1.1610000134,0.507999897,0.750500083,0.8574999571,1.3289999962,4.0529999733,0.4610002041,0.5860000849,0.6749999523,0.800999999,1.2179999352,0.5069999695,0.6179999113,0.7059999704,0.761500001,2.7130000591,0.5759999752,0.7170001268,0.9750000238,1.3995000124,2.6800000668,0.5480000973,0.7745000124,0.92900002,1.3090000153,4.5699999332
0,0.3506901551,0.323566014,0.5621650308,0.5532222708,0,0,1.0901250046,20,0.2,0,1.0177222135,20,0.1,0,0.8838420953,20,0.05,0,0.9023947374,40,0.05,0,0.925526315,40,0.05,0,0.9585555569,20,0.1,0,1.2228285653,40,0.125,0,0.0747134616,0.3204338279,0.213046932,0.5699995737,0.3915232528,0.5840001106,0.7159999609,0.8399999142,1.1799999476,2.5360000134,0.6640000343,0.7159999609,0.8400000334,1.0519999266,1.6719999313,0.5520000458,0.683999896,0.7634999752,1.0119999647,1.743999958,0.4880001545,0.6829999685,0.7770000696,0.8999999762,2.7760000229,0.4639999866,0.6240000725,0.8320000172,1.0160000324,2.3599998951,0.4560000896,0.5559999943,0.7399998903,1.1114999056,1.6159999371,0.5039999485,0.7280000448,0.9079999924,1.371999979,3.5199999809
0,0.2331448234,0.2331448234,0.3998568094,0.399176226,0,0,1.0110499978,20,0,0,1.0073500037,20,0,0,1.0510999918,20,0,0,0.9418461558,40,0.025,0,0.988775003,40,0,0,1.2000499964,20,0,0,1.2179250002,40,0,0,0.1489500046,0.2760788444,0.638873308,0.690444274,0.664658791,0.7339999676,0.9709999561,1.0294998884,1.0645000935,1.1710000038,0.9049999714,0.9539999962,0.9864999056,1.0214998722,1.364000082,0.8389999866,0.9750000238,1.0189999342,1.0904999971,1.6089999676,0.7019999027,0.8330000639,0.8790000677,0.9819999933,1.6900000572,0.6509997845,0.8090001345,0.8765000105,0.9824999571,2.5629999638,0.8680000305,0.9819999933,1.1079999208,1.3415000439,1.9000000954,0.7249999046,0.9315000772,1.0939999819,1.3754999638,2.9189999104
0,0.2784131148,0.1845325169,0.3254963606,0.2801328031,0,0,0.8887000084,20,0,0,0.645947372,20,0.05,0,0.7714999957,20,0.1,0,0.7333783856,40,0.075,0,0.7917428494,40,0.125,0,0.8811249983,20,0.2,0,0.902657141,40,0.125,0,0.1096250027,0.1692787554,0.3937494207,0.5200634351,0.4569064279,0.5450000763,0.6319999695,0.675999999,1.0164999962,3.3519999981,0.5040001869,0.5320000648,0.5759999752,0.6675000191,0.864000082,0.4800000191,0.5770001411,0.6319998503,0.7604999542,1.3600001335,0.4319999218,0.5474998951,0.6400001049,0.7634999752,1.4010000229,0.4730000496,0.5639998913,0.6434999704,0.7764999866,2.4240000248,0.5270001888,0.6639999151,0.7285000086,0.8115000725,1.0559999943,0.5450000763,0.6319999695,0.7274999619,0.9800000191,2.0799999237
5,0.337111952,0.2976346247,0.3199785791,0.2516346135,0,0,0.9086874974,20,0.2,0,0.7189999898,20,0.25,0,0.8874375027,20,0.2,0,0.7134545381,40,0.175,0,0.7913124886,40,0.2,0,0.752700007,20,0,0,0.8641176451,40,0.15,0,-0.1347374958,0.150663107,-0.3996817525,0.4708537284,0.0355859879,0.4400000572,0.5279999971,0.551500082,0.6720000505,4.0120000839,0.3929998875,0.4765000343,0.5170000792,0.5954999924,0.7840001583,0.5120000839,0.5755000114,0.6160000563,0.7200000286,1.8079998493,0.4400000572,0.5439999104,0.5755000114,0.636500001,1.0720000267,0.4389998913,0.5674999952,0.5965000391,0.7200000286,1.3109998703,0.5370001793,0.6199998856,0.7074999809,0.7999999523,1.5830001831,0.4960000515,0.624499917,0.7000000477,0.7839999199,2.135999918
0,0.4011048141,0.3886928523,0.4804406242,0.4705706707,0,0,0.8503999949,20,0,0,0.7423157978,20,0.05,0,0.9330526312,20,0.05,0,0.8165128221,40,0.025,0,0.7860540516,40,0.075,0,0.9640000027,20,0.05,0,1.0331621567,40,0.075,0,0.0309473715,0.2166493346,0.0771553231,0.4509388333,0.2640470782,0.7039999962,0.7534999847,0.7925000191,0.9045000076,1.2479999065,0.506000042,0.5805000067,0.6655000448,0.7760000229,1.26699996,0.6770000458,0.7039999962,0.7885000706,0.9654999971,2.6669998169,0.5680000782,0.6749999523,0.7459999323,0.8565000296,1.2460000515,0.495000124,0.6445000172,0.701499939,0.8509999514,1.4570000172,0.5210001469,0.733500123,0.8224999905,1.0095000267,1.9200000763,0.4519999027,0.6509999037,0.7304999828,1.0160000324,3.3970000744
4,0.5101727377,0.4805106584,0.6204897046,0.6238163019,0,0,0.8222499967,20,0,0,0.6928500056,20,0,0,0.7641499996,20,0,0,0.8935946011,40,0.075,0,0.7423500001,40,0,0,1.1689374846,20,0.2,0,1.1671842121,40,0.05,0,0.404787485,0.273589611,0.7934322143,0.440925303,0.6171787586,0.5179998875,0.6495000124,0.6969999075,0.8505001068,1.7969999313,0.5039999485,0.5784999132,0.6260000467,0.701499939,1.3070001602,0.5889999866,0.6390000582,0.6870001554,0.8114999533,1.3759999275,0.5640001297,0.6729999781,0.7050000429,0.9305000305,1.9679999352,0.4880001545,0.627499938,0.6744999886,0.8454999924,1.246999979,0.4849998951,0.6495000124,0.7899999619,1.1620000601,3.1050000191,0.4549999237,0.6775000095,0.7555000782,1.1125001907,3.5809998512
0,0.5717080682,0.5582754703,0.3005140659,0.2795183108,0,0,0.8781499982,20,0,0,0.6942999959,20,0,0,0.9213500023,20,0,0,0.736075002,40,0,0,0.8427750051,40,0,0,1.6586315792,20,0.05,0,1.0728157857,40,0.05,0,0.737281577,0.3367407837,1.2896119855,1.1205491585,1.205080572,0.7019999027,0.7949999571,0.8405001163,0.9789999723,1.1259999275,0.5250000954,0.6119999886,0.6799999475,0.7860000134,0.885999918,0.6130001545,0.7559999228,0.7894998789,1.068500042,1.6380000114,0.5290000439,0.6559998989,0.7109999657,0.7829999924,1.2300000191,0.5629999638,0.7080000639,0.7989999056,0.9325000048,1.3090000153,0.9789998531,1.307000041,1.49150002,1.8035000563,2.9930000305,0.7300000191,0.8529999256,0.9674999714,1.0839999914,2.1779999733
4,0.2317831804,0.2317831804,0.1646609547,0.1646609547,0,0,0.895947372,20,0.05,0.05,0.7506000042,20,0,0,0.828550005,20,0,0,0.819750005,40,0,0,0.8134000003,40,0,0,1.1610499978,20,0,0,0.9401250005,40,0,0,0.3324999928,0.1203749955,1.4345302896,0.7310475982,1.0827889439,0.0190000534,0.7465000153,0.8370000124,0.9589999914,1.2039999962,0.6169998646,0.6915000677,0.7285000086,0.7790000439,0.986000061,0.6099998951,0.7179999352,0.7975000143,0.8885000944,1.2860000134,0.5859999657,0.7304999828,0.815500021,0.8700000048,1.4440000057,0.6220002174,0.7284998894,0.7944998741,0.8480000496,1.2760000229,0.9189999104,1.0275001526,1.1799999475,1.2680000067,1.4819998741,0.7139999866,0.8430000544,0.9019998312,0.9620000124,1.4500000477
0,0.3195784767,0.3066598164,0.396017424,0.3832532732,0,0,0.7572999954,20,0,0,0.7111500025,20,0,0,0.8707999945,20,0,0,0.7333589752,40,0.025,0,0.5929499984,40,0,0,0.99463157,20,0.05,0,0.9878947331,40,0.05,0,0.1238315755,0.2545357579,0.387484091,0.6427387849,0.5151114379,0.5599999428,0.61650002,0.6894999743,0.8600000143,1.3489999771,0.5319998264,0.6160000563,0.6564999819,0.8039999008,1.0090000629,0.5920000076,0.6449999809,0.7719999552,1.0589998961,1.879999876,0.5039999485,0.5520000458,0.6525000334,0.763999939,1.4839999676,0.382999897,0.503000021,0.550999999,0.6160000563,1.0299999714,0.5759999752,0.739000082,0.8775000572,1.067499876,1.7409999371,0.4159998894,0.6319999695,0.8644999266,1.0444999933,2.5840001106
5,0.4390105004,0.4390105004,0.2660619243,0.2457659487,0,0,0.5882000089,20,0,0,0.7891579086,20,0.05,0,0.854400003,20,0,0,0.7165263111,40,0.05,0,0.5930256345,40,0.025,0,0.8015500069,20,0,0,0.7701794847,40,0.025,0,-0.0528499961,0.0536531736,-0.1203843554,0.2016567149,0.0406361798,0.4680001736,0.5479999781,0.567999959,0.6094999313,0.9090001583,0.4570000172,0.6009999514,0.7649999857,0.9214999676,1.2330000401,0.4960000515,0.5759999752,0.692499876,0.88349998,3.1559998989,0.4480001926,0.5244998932,0.5755000114,0.6799999475,1.4960000515,0.4330000877,0.4884998798,0.5325000286,0.6080000401,1.1109998226,0.5270001888,0.6040000916,0.7440000772,0.9444999695,1.3980000019,0.4630000591,0.5720001459,0.7315000296,0.9509999752,1.4240000248
