0,0,0,0,0.15,0,0.05,0,0.075,0.05,0.075,0,595.999956131,91.179830718102,1.7588427986834,60719.7559200472,440.00005722,-1.06211451633873,153.249979019,9368.99519432676,399.999856949,1569.99993324,174.205598974669,1.94040134553494,449.999809265,9.09999290773438,186.74975633625,72856.1909548724,509.999990463,171.240260410132,1.61821302379949,57625.3481006163,432.999849319,0.21110503914834,341.50004386925,79659.796451937,439.0001297,156.414451288952,2.35812710297763,0
0.15,0,0,0,0.5,0,0.325,0,0.05,0.6,0.275,0,419.999837875,80.8016759633475,1.85313523736288,35036.2233221343,345.999956131,1.34604648926801,130.74994087175,14256.6716526829,588.999986649,3058.99977684,518.168612334603,1.3437118481887,348.999977112,4.27095730477765,523.7498283415,317369.44871223,360.000133514,176.429514527885,1.62269006073828,54333.7395915422,380.000114441,-1.02186797000585,537.2500419595,121634.736275458,311.000108719,288.365831494759,1.01187390930083,1
0,0,0.1,0,0.25,0.05,0.2,0,0.1,0.3,0.075,0,479.999780655,106.747239589127,0.449761044987957,11448.1430841574,431.999921799,0.177748794299375,132.749974728,11509.7147050408,207.000017166,927.000045776,142.329181480552,-0.131386101234714,335.000038147,-1.13565613137673,172.00005054425,12631.6793697151,304.000139236,154.190535735737,2.05605218680452,38635.0746953266,512.000083923,-0.630744765280912,508.500039575,102790.342447509,320.000171661,178.653606820364,0.884225937536851,0
0,0,0.05,0,0.15,0,0.15,0,0.05,0.2,0.175,0,368.000030518,71.1647674799103,0.314817163141458,10543.6240352416,319.999933243,0.460657217489772,136.7498636245,14958.9613721009,335.999965668,736.000061035,129.727464652592,-0.25172767604855,335.999965668,0.820632941922889,104.4998764995,15370.7652604967,399.999856949,96.3692615751179,1.23970058382284,29543.7611580712,351.999998093,1.39086663767355,235.999941826,82027.1156315353,319.999933243,178.653606819622,0.717367536712,1
0.05,0.05,0.05,0,0.05,0,0.05,0,0.1,0.05,0.05,0,263.000011444,122.314471721629,0.497013458107759,39142.0322399245,407.999992371,-0.791213818114523,97.9999899862502,5376.47185185667,436.000108719,1178.99990082,169.757767868239,0.822082388159631,395.999908447,1.92163186618632,117.999970913,18797.3181862779,417.999982834,99.3342466589047,2.02348555941266,35103.3620359136,465.000152588,-1.09888996682622,289.499878883,38016.8681503921,402.99987793,200.892408871766,1.21426933861789,0
0.05,0,0.05,0,0.2,0.05,0.15,0,0.025,0.1,0.075,0,383.999824524,71.9060137512277,1.20237391788548,9659.47804803777,388.999938965,-1.03781253374213,79.7500014309999,3524.40596280567,271.000146866,993.999958038,98.5928236490653,0.648020607849668,401.999950409,0.181918627745315,161.000192165,30086.7912649561,419.000148773,109.712578152922,1.64892830597059,14705.7959366966,453.000068665,1.91853990292495,215.7498002055,60492.6300916399,387.000083923,160.120859385543,0.451281235328925,1
0.1,0,0.2,0,0.15,0,0.2,0,0.05,0.15,0.175,0,655.999898911,152.707689714575,0.32163484258766,19692.3748706896,592.000007629,0.455775717388088,210.00003814725,34486.0573315301,638.999938965,1623.99983406,134.916542029599,1.69327710653799,552.000045776,2.35141289873803,266.7500972745,69283.1744401108,608.000040054,171.981683421454,0.996597711786975,46297.2805581427,527.99987793,1.41193084062658,346.2498784095,92870.8572962867,536.000013351,293.554732134726,2.47146572736878,0
0,0,0,0,0,0,0,0,0.05,0,0.1,0,640.000104904,365.460745878541,0.694760412611101,274755.146271232,585.000038147,-0.845860889333714,1003.9999485015,355550.249659236,552.999973297,2471.99988365,773.175887277068,0.0671510023813758,776.000022888,-1.13471728785314,836.000025269,289996.291465949,535.000085831,160.120859384802,2.19618858859881,116719.179486425,928.000211716,-0.516134280899168,729.99995947,388506.36617693,590.99984169,611.572358612592,0.699226383351087,1
0,0,0,0,0.05,0,0,0,0.075,0.1,0.025,0,792.000055313,407.715141395562,1.29303189374401,429258.197058268,727.999925613,2.92725406602164,156.0001373295,105732.466275959,824.000120163,2351.99999809,403.267310285425,0.551593253570923,710.999965668,0.920930722977366,285.74997186725,55840.140944787,865.000009537,421.058281236327,3.76831754628404,1881803.61066561,1128.00002098,1.16848220751879,431.999921795,238023.234214509,759.999990463,332.102542807739,1.08785117758022,0
0,0,0.1,0,0,0,0.025,0,0.025,0.15,0.2,0,680.999994278,165.309936761808,0.352667103714409,18656.2467141242,625,1.5493271263774,162.250041962,24691.4339098679,488.999843597,1168.99991035,115.642901802729,0.959237244033093,497.000217438,3.13942825776858,185.000002384,46297.1977171988,518.999814987,130.468710923909,2.80923725852401,62921.3677463759,528.000116348,0.641793406507665,319.999933243,60558.4143918019,401.000022888,185.324823260737,2.31327694894179,0
0,0,0,0,0.05,0,0,0,0.075,0.15,0.075,0,513.000011444,88.2148456328329,1.40882745912021,57774.6178651151,471.999883652,3.20679767421999,139.99998569525,40588.168861147,519.999980927,2151.00002289,236.474880981723,1.93324946035963,401.000022888,1.58316595805382,162.0001196865,58059.482670112,447.999954224,142.329711699084,2.41304667736451,114540.412940805,504.00018692,-1.01642281743822,1099.9999046355,583540.970178316,470.999956131,415.869380591171,2.40477091009197,0
0,0,0.05,0,0,0,0.025,0,0.1,0.05,0.025,0,414.999961853,141.588465428508,1.47270071988638,53582.9866627027,351.999998093,2.76160532173864,105.99994659425,29120.9974192987,608.000040054,3699.99980927,611.572712093343,0.447410684393633,1263.99993896,3.8472925715094,525.249958035,332248.799568581,447.000026703,183.842507457365,2.12256652396376,283295.378354467,528.000116348,1.88950027453694,832.4999809225,1104305.86447417,487.999916077,101.55816221212,2.44448620997631,1
0,0,0.05,0,0.05,0,0.075,0,0,0.15,0.15,0,733.000040054,154.190358997214,0.141070880846765,21247.7457274787,608.999967575,0.113005087866242,212.24999427775,40913.092691464,657.999992371,1815.99998474,242.40520463153,0.822099046727069,430.000066757,2.46612996994725,146.2500691415,40460.9608625924,582.000017166,122.314471721629,1.06870872092045,39608.9111153193,529.000043869,-1.09620753020013,798.75004291425,372569.029409588,388.999938965,415.869380592653,0.964267761092228,0
0.15,0,0,0,0.05,0,0.175,0,0.025,0.05,0.025,0,405.999898911,120.090556169155,3.48405478415993,352325.537189969,425.999879837,1.37703529499738,131.000101566,26411.9927802584,507.999897003,4052.9999733,169.757591128234,1.74104631822519,461.000204086,0.423972894001673,213.99986743925,35788.1158051686,506.999969482,115.642725061983,4.08469778518094,133275.915684377,575.999975204,0.674551533407956,654.74987029725,326774.915453318,548.000097275,345.44585938925,3.22816225896176,1
0.2,0,0.1,0,0.05,0,0.05,0,0.05,0.1,0.125,0,584.000110626,213.494125699726,2.04828274971172,199433.41248423,664.000034332,0.608651830218728,315.999984739,75266.010528327,552.000045776,1743.99995804,183.101261186789,1.65379467218944,488.000154495,12.1024147981932,212.99993991875,155146.440338239,463.999986649,296.519893956294,1.81635481807296,182247.139377007,456.000089645,-1.04722983528866,529.249846933,134907.408021126,503.999948502,309.121964263522,2.22252720636498,0
0,0,0,0,0,0,0.025,0,0,0,0,0,733.999967575,67.4581826440556,-1.04505586731098,13052.6824913943,904.99997139,5.96105615953548,65.7498836545001,9615.92776699553,838.999986649,1608.99996758,77.8363373965863,2.11433997553176,701.999902725,4.06781900470899,141.499876976,47634.746997225,650.99978447,143.070781231138,2.74551346529558,178173.149885279,868.000030518,-0.00136855230316879,348.75005483225,75153.7409423925,724.999904633,297.261316966133,1.98585050647075,0
0,0,0.05,0,0.1,0,0.075,0,0.125,0.2,0.125,0,545.000076294,126.021056556742,3.31261713828983,367170.642595775,504.00018692,0.0293665329674786,131.7499876025,10979.9422858877,480.000019073,1360.00013351,102.299408483437,1.54708891476344,431.999921799,2.4631956185676,212.00013160675,40676.2510823178,473.000049591,136.399211310755,4.31544723484441,95205.7973414822,527.000188828,-0.0341198911925695,137.250125408,15656.9940590635,545.000076294,206.82273252009,1.96553657727411,0
0.2,0,0.25,0,0.2,0,0.175,0,0.2,0,0.15,0,440.00005722,59.3039434432577,3.74179863435233,594012.075764365,392.999887466,-0.00598332778128174,110.9999418255,9595.49017059822,512.000083923,1807.99984932,100.816915940803,2.19216980282459,440.00005722,4.2701093364102,90.25007486275,14118.7968750917,438.999891281,100.816739200798,1.63236546996379,39465.981502034,537.000179291,5.85825085213537,165.50004482325,52559.1846928214,496.000051498,111.936493706138,3.08912959635999,1
0,0,0.05,0,0.05,0,0.025,0,0.075,0.05,0.075,0,703.999996185,97.8514006377431,1.50666545065309,24068.8822311522,506.000041962,2.21325435160656,179.2500615125,32879.7816773288,677.000045776,2666.99981689,136.399034571492,3.30337770192666,568.000078201,0.0824491527475875,173.7501025195,32397.3344131813,495.000123978,136.39938805076,1.65027422598005,36552.3597692319,521.000146866,2.4265345383083,243.49981546425,108571.961020799,451.999902725,174.946845244504,2.17559376621468,0
0,0,0,0,0,0,0.075,0,0,0.2,0.05,0,517.999887466,108.229908871025,2.02404949425796,108702.518592493,503.999948502,2.15698509064286,119.499981403,44030.8808312705,588.999986649,1375.99992752,94.1451692818979,1.71050356645004,564.0001297,4.63698025357214,256.249964237,80585.1920181354,488.000154495,101.55816221212,1.04234679583549,34151.7690945834,484.999895096,4.62447556613513,471.7500209805,362180.997629628,454.999923706,174.946668505982,1.94124707640439,1
0,0,0,0,0,0,0,0,0,0.05,0.05,0,701.999902725,103.041008234764,0.583203559995278,15362.3429612828,525.000095367,-1.35035070096183,156.999945641,12758.5338654207,613.000154495,1638.00001144,142.329534959821,1.20337233452549,529.000043869,3.47045681308991,120.500087738,16879.3042786819,562.99996376,144.553097033768,0.804933821786371,39260.8907529093,978.999853134,0.170248231558226,427.250146865,290180.409908356,730.000019073,169.757767868239,1.76645603383243,0
0.05,0.05,0,0,0,0,0,0,0,0,0,0,19.0000534058,134.175295758282,-1.65414711504722,55736.2524964634,616.999864578,0.582433604401607,83.74994993225,8445.72636812884,609.999895096,1286.00001335,124.538564014849,1.05652191312041,585.999965668,6.00469385010705,136.24995946875,22398.0440257869,622.000217438,97.851577377748,1.4106303502173,17926.1957844832,918.999910355,-0.988084348981829,235.2499365775,25224.1451071738,713.999986649,88.956268644896,1.30085764421301,1
0,0,0,0,0,0,0.025,0,0,0.05,0.05,0,559.99994278,120.831802439731,1.43109838721763,39308.2182045354,531.999826431,-0.766114652890595,153.4997820855,20716.0311210803,592.000007629,1879.99987602,194.220485472115,1.61994545738466,503.999948502,2.68126418943775,206.499934197,47958.3755373528,382.999897003,80.8016759640889,1.49268634508393,21802.4661580773,575.999975204,0.631265816155832,312.2497797045,85750.0440415861,415.999889374,308.380894735175,1.87760726130595,0
0,0,0.05,0,0,0,0.05,0,0.025,0,0.025,0,468.000173569,40.7715494869641,1.90445871942496,8740.38093431154,457.000017166,-0.564541823120325,319.249927997,38127.1204767116,496.000051498,3155.99989891,209.788071083886,3.09203685792409,448.000192642,2.34884506137921,145.25002241125,65232.0172047026,433.000087738,65.9758668414259,2.04974173754081,18539.4699706723,527.000188828,-0.239991764534735,310.24992465975,56368.7842619911,463.000059128,266.126675963348,0.915061038518563,1
0,0,0.05,0,0.1,0,0.15,0,0.125,0.1,0.225,0.025,636.999845505,179.394499611671,1.05123082544393,53128.5430824745,633.000135422,-1.0758204256105,360.2501153935,55878.4045705908,631.000041962,1870.00012398,165.309936761808,1.27926306124979,562.99996376,8.43476434435845,136.750161648,31193.1946847046,598.999977112,48.1843656779226,3.72418513129643,30376.5432480656,619.999885559,-1.07523592425768,293.4999465945,26037.5326965607,247.99990654,146.036119794934,0.242371080386364,0
0.05,0,0,0,0.05,0,0.05,0,0.075,0.1,0.025,0,636.000156403,117.125571084627,0.904791490041943,27345.5041458775,503.999948502,5.69647878987154,165.00002145725,38117.1993860302,627.00009346,3276.99995041,140.847042417186,2.74999363650572,476.999998093,12.3897941392806,274.50013160675,235028.077904465,483.000040054,202.374901413659,1.79353848206647,80078.4921314188,559.99994278,2.30297462848629,344.74998712775,195832.603842052,516.999959946,198.668493318551,0.985674797502062,0
0.15,0,0.1,0,0.1,0,0.075,0.025,0.175,0.1,0.35,0.325,514.999866486,76.3538448576582,1.39664828861087,11736.0887014586,462.999820709,-0.779045910666656,116.999864578,5743.94945816076,470.00002861,1510.99991798,191.996746658905,0.860199145010838,273.000001907,2.42740118623723,215.49981832525,36539.6148317328,356.999874115,156.414451288952,0.643323036482762,38032.1082245168,610.999822617,-0.137607807030014,256.75004720775,130812.406657355,26.0000228882,524.098935985151,-0.112588640460903,1
0,0,0.05,0,0,0,0.1,0,0.025,0.1,0.025,0,578.999996185,77.8365141380736,-0.0164739599645374,6693.1052664738,540.999889374,-0.421559508730607,71.7500448227499,5175.08517979516,599.999904633,1350.99983215,111.936140227611,0.928179155757706,437.99996376,8.24836892783126,172.0001697535,55581.0836795284,453.999996185,120.831979179736,1.43117507011182,26090.1544959386,641.000032425,3.91880256916735,773.500204089,597376.612911264,470.00002861,127.503372359372,1.7129143213838,0
0,0,0,0,0.05,0,0,0,0.025,0.1,0.075,0,736.000061035,59.3041201825212,2.25168459437688,43086.4457028869,679.999828339,5.22948260453395,98.2499718665,11855.1867829438,743.999958038,1079.99992371,41.5126190182767,2.69524109907039,759.999990463,4.52024777020342,60.5000853534999,5803.72854968395,759.999990463,41.5129724982861,2.75669957878126,6467.57047131373,935.9998703,1.57350835450721,389.999985695,295812.666112582,712.000131607,177.912183809783,1.75211418266161,0
0,0,0,0,0,0,0.025,0,0.025,0.05,0.025,0,424.000024796,153.449112725156,0.857380108181697,38642.7861922979,448.000192642,0.480575276289098,293.99985074925,57865.4245839533,536.000013351,2615.99993706,142.329534959821,2.02938270234434,447.999954224,4.40814201758849,289.99996185325,230894.052609949,480.000019073,100.816915941544,1.76161233270165,40874.3078904624,569.000005722,0.941449222653238,296.00006342025,171748.629971189,503.999948502,177.912007069778,2.67724058325089,1
0,0,0,0,0,0,0,0,0,0,0.05,0,597.00012207,211.27038688355,3.46804492441755,1577634.34285683,605.000019073,6.70034328411589,152.24999189375,68411.7068872489,648.000001907,1935.9998703,85.9909300803588,2.38196776852023,657.999992371,23.9186718712321,69.4998502730001,56772.9251542306,710.999965668,271.315576603315,2.45613809680392,508892.098997305,686.000108719,10.2100191607923,238.75004052925,330779.85224767,506.999969482,379.545485474339,1.03225387908844,0
0.05,0.05,0.25,0,0.25,0,0.3,0,0.125,0.3,0.35,0,98.9999771118,45.9606268647121,-2.34858253185584,12222.1565413425,499.000072479,0.728302595535608,102.0000576975,9441.93722859893,460.999965668,795.000076294,51.1497042417186,0.983974934945885,397.000074387,0.557821370124501,111.00012064025,9236.66637010695,463.999986649,87.4735993629981,1.75260650714123,10998.2464149433,493.999958038,1.12616048394531,105.2500605585,7144.51833371905,483.999967575,123.797141003527,2.75159727380806,0
0.15,0,0.05,0,0.25,0,0.175,0,0.15,0.25,0.325,0,461.999893188,59.3041201832626,1.33841594034,4507.82073725489,453.999996185,-0.296026096862611,103.24996709825,5611.94455007986,441.999912262,845.999956131,65.9756901021624,1.43438842067458,437.99996376,1.2043976929566,67.2498345375,4975.28257348625,444.999933243,57.0802046293059,4.1100796860775,18597.3366368663,552.000045776,2.07316602321568,110.4999780655,17314.4081614668,484.999895096,123.797494482795,0.207929806608629,1
0,0,0,0,0,0,0.025,0,0.05,0.1,0.175,0,523.000001907,123.797141003527,0.624014373534023,13601.8549479781,529.99997139,8.34096969490513,133.250057697,95351.3295152213,513.999938965,1417.99998283,96.3689080958499,2.00206964129429,442.000150681,0.730005294532243,285.5001688,73701.2343741899,483.999967575,136.399211311497,2.89531118687089,104603.368663788,512.000083923,1.67213986084576,391.000092028,246482.493420512,459.999799728,286.141739201539,2.48319010251998,0
0,0,0.05,0,0.1,0,0.05,0,0.025,0.1,0.1,0,470.00002861,128.244795370694,2.77569433904949,456597.101155554,412.000179291,6.09222721388296,161.49997711125,51455.2809655568,394.000053406,3536.00001335,292.813485861185,1.94248164294829,378.000020981,8.1583250070842,416.0000681875,1254617.8541642,420.000076294,166.051183032384,4.48381715786075,410046.450298394,445.999860764,7.47933694672884,436.499953269,1306563.63390238,424.000024796,560.422654366426,2.10171943504476,1
0.1,0,0,0,0.1,0,0.125,0,0.175,0.15,0.15,0.025,399.999856949,65.2342670915817,0.993289087637646,31992.1612364575,491.000175476,-1.08622980602963,101.749897003,5032.8878743397,536.000013351,992.000102997,64.4933743002737,1.14863558384405,407.00006485,3.12043781606609,203.2498717315,52139.8871520007,399.999856949,119.349309897096,5.15388011478783,541414.285180732,480.000019073,0.0241571659452213,326.00015401975,99068.4660329871,225.000143051,136.399211310755,2.439302226828,0
0.15,0,0.05,0.05,0.1,0,0.125,0,0.125,0.15,0.175,0,568.000078201,77.0950911282342,2.71693999225737,59973.83140844,19.0000534058,2.35357959025003,108.00004005375,43856.4788133509,519.999980927,1927.9999733,124.538740753371,1.58671796994407,440.00005722,8.23190956471417,205.75004816,125965.669824995,391.999959946,118.607886886516,0.404184096234822,11797.6768536525,440.999984741,3.19677657644719,354.0000915535,423509.894919298,351.999998093,391.406486248772,1.39822467077497,1
0,0,0,0,0,0,0.025,0,0,0,0.05,0,726.000070572,80.0604296920302,0.268430302131413,6400.44742388909,739.000082016,0.863415545577213,66.99985265725,4222.00889923348,717.000007629,1167.99998283,42.9954650401793,2.40369586888389,562.99996376,31.8587316619112,81.2500715257501,263456.89580936,681.999921799,31.8758872755854,1.01390290634274,2293.66361146049,651.999950409,3.35371825526463,158.00017118475,55007.2216469502,484.999895096,85.9909300803588,1.23045810717792,0
0,0,0,0,0,0,0,0,0.075,0.1,0.125,0,499.000072479,100.816915941544,2.7801445083993,52017.8028606549,453.000068665,0.873627277524896,123.24994802525,22779.7800112907,464.999914169,1302.00004578,151.225197172682,1.2237316311359,477.000236511,0.718849903817687,127.2500157355,11437.2558175653,452.000141144,112.677563238192,4.44287249226451,135652.62956064,473.999977112,-0.371497947924355,367.50000715375,108502.662361946,466.000080109,155.673028278371,1.74103390717977,1
0.05,0,0.1,0,0.15,0.05,0.2,0.025,0.125,0.35,0.225,0,657.999992371,212.011986640066,0.756805730780145,59625.358841385,460.000038147,0.892847408654395,140.7498121265,40146.2651595695,230.000019073,2029.00004387,288.365654754754,0.640953299577332,206.000089645,3.74526213880572,320.2498555185,116564.742844755,460.999965668,192.737992930963,1.20068353728196,89535.3697616877,510.999917984,-0.237847925937065,548.74992370525,256516.947253124,308.000087738,309.863387274844,0.883128924946846,0
0,0,0,0,0.1,0,0.05,0,0.025,0.15,0.05,0,587.000131607,166.792606043706,2.44987220268065,152799.956294752,559.99994278,-0.143233545277897,184.00013446825,22829.6150229392,457.999944687,1575.9999752,180.135922622252,1.15571686559101,415.999889374,19.0233523262123,198.5000967975,79295.0341694091,416.000127792,118.607886886516,1.66980507957996,60769.0187442514,521.000146866,-0.655510082266408,431.99980258675,188297.050049572,432.999849319,326.172219157191,1.13905868623904,0
0.1,0,0.05,0,0.3,0,0.125,0,0.075,0.05,0.025,0,382.999897003,159.379613113484,0.595910344360115,28425.2821046293,447.000026703,3.60129334452006,159.2497229575,71323.6171016144,607.999801636,2560.0001812,426.247535345184,0.583464919302702,400.000095367,2.03931568293881,475.99995136675,299628.783515928,136.000156403,250.559443830845,2.36705987423668,202690.396217833,552.000045776,0.628531648988459,499.99988078975,182499.182165922,464.000225067,243.14627416136,1.35579254556088,1
0,0,0,0,0,0,0,0,0.025,0.05,0.025,0,673.000097275,154.931428527786,2.10272302890445,73874.4788713352,523.000001907,4.68089909616402,95.4999327657501,14510.0463009642,694.999933243,1308.00008774,79.3193601614589,1.64566791840477,573.999881744,0.282840741044035,151.0000228875,15179.4900809008,540.999889374,110.453647684976,2.03525263546032,70929.1518596284,649.000167847,-0.739852419673245,335.25007963175,78091.1374873766,613.000154495,191.255500388328,1.97526967262462,0
0.1,0,0.1,0,0.2,0,0.175,0,0.15,0.2,0.15,0,483.000040054,65.2344438308452,1.86346285357245,18291.6677539037,397.000074387,-0.336925622773008,200.25002956375,34232.7274294519,323.999881744,2138.00001144,115.642725062724,2.51169543006644,351.999998093,1.74776250597879,160.50004959075,41913.8344349365,266.999959946,252.783359384802,2.86730226704891,140957.813964513,594.000101089,0.526266204269974,509.0000033385,227132.032159159,434.000015259,220.907295369953,1.7901445760774,0
0.1,0,0.05,0,0.15,0,0.075,0,0.075,0.15,0.175,0.025,699.000120163,136.399211312979,1.75015862640062,71912.6295128793,593.000173569,0.310056915232181,104.50005531375,23302.4546729041,750.999927521,1447.0000267,160.862105655378,1.01154320212498,542.999982834,1.49366452452844,194.749891758,22828.9021930363,536.999940872,145.294696783612,2.03124737547039,98900.2067845314,613.999843597,5.29499278475658,233.49994420975,200341.396073966,188.000202179,318.017803219353,2.14955417124904,0
0,0,0.15,0,0.1,0,0.175,0,0.225,0.05,0,0,509.999990463,312.087302828059,0.278956967430767,54347.4110269932,367.999792099,-0.869423691496098,273.49996566775,40542.5887761803,404.000043869,1032.00006485,217.200887274844,0.104454772380273,435.9998703,6.67085288897558,307.74998664875,152623.939216921,396.999835968,399.560902191058,1.10642028186172,182310.045463177,500,1.18740608593712,198.74995946875,41745.308369182,440.999984741,128.98604164127,2.9482534908353,1
0,0,0.05,0,0,0,0,0,0.05,0,0,0,659.00015831,148.259858607403,2.35535726914875,212170.126542451,534.999847412,2.72593580074817,781.000137331,542691.06028527,586.999893188,1857.00011253,386.958478403078,0.538070998099231,588.000059128,-0.0138223153956702,391.00003242525,118911.602252761,473.000049591,137.140634322819,2.31558554339656,89792.0848870914,543.000221252,0.998610942820777,484.0000867845,198210.169991134,559.000015259,249.818020820264,1.81535190771918,0
0,0,0,0,0,0,0.1,0,0,0.1,0.1,0.025,592.000007629,142.329711699825,2.75542386532526,143200.494520854,684.99994278,7.2410138458541,282.000005246,205563.959393516,814.999818802,2513.99993896,318.758872747701,1.44489458941214,611.999988556,19.2023646416325,268.5001492475,644075.189845566,585.999965668,209.787894344622,1.97683975694887,92147.0506878939,599.999904633,2.9883660884006,233.00021886425,165990.900895129,221.999883652,223.87263393449,1.0784783617399,1
0,0,0,0,0,0,0.05,0,0,0.05,0.05,0,442.999839783,85.9907533403541,0.251734956930684,8458.94234282854,440.999984741,1.30482736272421,129.99993562675,23888.4296169822,565.999984741,1805.99999428,178.653430080359,1.77607539436069,447.999954224,3.75101997240941,279.7499895095,107731.407052011,430.000066757,85.9909300803588,3.65837335891319,70295.6585736466,567.999839783,3.25704410367128,743.50011349025,532141.862836119,378.999948502,239.440042805515,0.668450217093592,1
0.05,0,0.05,0,0.1,0,0.1,0,0.25,0.25,0.15,0.025,536.000013351,53.3736197941926,1.28823906107286,20647.6945541106,414.999961853,5.37570124760702,123.50004911425,35096.9657855814,455.999851227,1439.9998188,136.39938805076,1.49649941527523,400.000095367,0.313300433790964,306.000113487,60248.8899770894,113.000154495,166.792606043706,2.09584456683312,115504.128077183,424.000024796,-0.122070100140033,434.0000152585,105372.769339742,104.000091553,159.37943637348,3.35678592931003,0
