0.8342999935152499,0.1334379610880916,0.0000,0.8039500117304001,0.17846761297224098,0.0500,0.70410000085835,0.08802026507837489,0.0500,0.7799500048159251,0.2156236252261024,0.0250,0.79392499923685,0.26969187089052343,0.1250,1.0814999938009,0.31704800044854925,0.0500,0.9161500036718501,0.466111393029192,0.1250,0
0.78365000486365,0.2338549029120727,0.0000,0.66780000925055,0.1342690060069776,0.0500,0.878450000285835,0.3826637540744127,0.0000,0.7285000026229499,0.29444262682318273,0.0750,0.926974999904475,0.4377756249911564,0.0750,1.0267500042919,0.8032758694176825,0.1000,1.0077250003816254,0.5958738648850809,0.1000,1
0.6171999931335498,0.11044293597048684,0.0500,0.4024000167847001,0.11498028037290817,0.2000,0.68740000724775,0.44578784836861146,0.1000,0.4960249960423999,0.1394214174989845,0.1750,0.515074992180075,0.21098722918308258,0.1750,0.9378000020973,0.34578478442188026,0.0500,0.6862000048159,0.27955028692720274,0.1500,0
0.6365999937055999,0.1432092453963481,0.0500,0.5740999937058,0.18381997776010198,0.0500,1.1239500045778001,0.16133309896815068,0.0000,0.8357749998566998,0.3508430439808772,0.0500,0.6754750072954749,0.3031229691956365,0.1000,0.8878999948499497,0.5107241542609263,0.1000,0.838725000620325,0.3224596193615625,0.1250,1
0.76195000410055,0.09646568497918483,0.0000,0.70920000076295,0.14537267109610894,0.0500,0.8464499950408502,0.21614919003816008,0.0000,0.7802499949930748,0.29862765733065727,0.0500,0.8122000038623499,0.37152795514914305,0.0500,0.9903999924657502,0.3896906770147273,0.0500,0.7910250008107751,0.29563670579296286,0.0750,0
0.7731500029562002,0.17659537286094362,0.0500,0.69874999523165,0.10709063130815098,0.0000,1.0000499963767502,0.4844117715650398,0.0000,0.9301999866962252,0.4445762960554063,0.0750,1.087749999761075,0.5022065098670918,0.0750,1.1663500070571,0.7809330132301454,0.1000,1.0318499922752247,0.47615342456931303,0.1250,1
0.7695499897004499,0.13194081019123433,0.0500,0.6989000082015,0.17765369934257927,0.1000,0.78099999427795,0.1027223903192917,0.0000,0.7178500056266001,0.16288390508301284,0.1000,0.6963750004769248,0.17811374304633662,0.0500,0.7925500154495501,0.18628460810412414,0.1500,0.6594750225545749,0.12516777535440296,0.2000,0
0.6609499931335,0.09710520568112954,0.0500,0.62404999732965,0.08481710603515423,0.0000,1.1003500103943,0.3919507445735374,0.3500,0.6578249871732502,0.1877349459693918,0.4500,0.7189500033853,0.1341698282200284,0.1500,0.7760499954226001,0.17434761972445928,0.1000,0.7097499966620998,0.1370926645458157,0.1750,1
0.8160499930382,0.14565982356768062,0.0000,0.6407499909402,0.03729521381665327,0.0000,0.87725000381445,0.33918011963103234,0.0000,0.760775005817325,0.15288046083985343,0.0000,0.7978749990460752,0.1774335845308647,0.0000,1.0453999996188,0.5303337833667758,0.1000,0.9170749962329001,0.39812434695588406,0.0750,0
0.93379999399205,0.4587734126056815,0.0000,0.6878499984741999,0.07794145025867888,0.0000,0.9914499998088999,0.24375320263694555,0.5000,0.9335999965668001,0.436583892222702,0.0250,0.7793250024318498,0.2751786763583898,0.0000,0.8723000049592498,0.25963300424723584,0.0000,0.9948750019067752,0.6397446583858507,0.0500,1
